icao,iata,synop,name,state,country,lat,lon,elev,priority,srcid,ctf_low,ctf_high,ctp_low,ctp_high,blmult
,,,190425_194711_008_j01,,,31.39,-105.07,1407,green,190425_194711_008_j01,0,1,810,299,0.28
,,,190425_194711_009_j01,,,31.52,-104.46,1276,yellow,190425_194711_009_j01,0,14,823,515,0.79
,,,190425_194711_010_j01,,,31.64,-103.88,929,green,190425_194711_010_j01,0,3,859,486,1.14
,,,190425_194711_011_j01,,,31.75,-103.33,858,green,190425_194711_011_j01,0,1,866,385,0.42
,,,190425_194711_012_j01,,,31.85,-102.8,912,green,190425_194711_012_j01,0,1,861,320,0.21
,,,190425_194711_013_j01,,,31.95,-102.29,885,green,190425_194711_013_j01,0,0,863,194,0.32
,,,190425_194711_014_j01,,,32.04,-101.78,808,green,190425_194711_014_j01,0,0,872,214,0.63
,,,190425_194711_015_j01,,,32.13,-101.28,762,green,190425_194711_015_j01,0,1,876,280,0.81
,,,190425_194711_016_j01,,,32.22,-100.78,676,green,190425_194711_016_j01,0,1,886,292,1.15
,,,190425_194711_017_j01,,,32.31,-100.27,698,green,190425_194711_017_j01,0,1,883,264,1.07
,,,190425_194711_018_j01,,,32.4,-99.76,577,green,190425_194711_018_j01,0,1,896,247,0.55
,,,190425_194711_019_j01,,,32.48,-99.24,490,green,190425_194711_019_j01,0,1,906,190,0.9
,,,190425_194711_020_j01,,,32.57,-98.7,412,green,190425_194711_020_j01,0,1,914,190,0.21
,,,190425_194711_021_j01,,,32.66,-98.14,297,green,190425_194711_021_j01,0,1,927,236,0.67
,,,190425_194711_022_j01,,,32.74,-97.54,261,green,190425_194711_022_j01,0,1,931,329,0.82
,,,190425_194711_023_j01,,,32.83,-96.92,170,green,190425_194711_023_j01,1,2,886,240,1.18
,,,190425_194711_024_j01,,,32.93,-96.24,153,green,190425_194711_024_j01,0,4,943,398,0.24
,,,190425_194711_025_j01,,,33.02,-95.51,142,green,190425_194711_025_j01,0,2,944,294,0.27
,,,190425_194711_026_j01,,,33.12,-94.7,104,green,190425_194711_026_j01,8,21,552,265,0.41
,,,190425_194711_027_j01,,,33.22,-93.8,80,green,190425_194711_027_j01,11,7,563,219,0.47
,,,190425_194711_028_j01,,,33.32,-92.76,59,green,190425_194711_028_j01,36,40,629,278,0.52
,,,190425_194711_029_j01,,,33.43,-91.56,44,green,190425_194711_029_j01,0,67,700,662,0.54
,,,190425_194711_030_j01,,,33.55,-90.11,69,green,190425_194711_030_j01,50,20,694,252,0.43
,,,190425_194711_031_j01,,,30.38,-111.66,628,green,190425_194711_031_j01,0,0,892,360,0.38
,,,190425_194711_032_j01,,,30.71,-110.31,1304,green,190425_194711_032_j01,0,1,821,279,0.72
,,,190425_194711_033_j01,,,30.98,-109.19,1369,green,190425_194711_033_j01,0,0,815,363,0.46
,,,190425_194711_034_j01,,,31.2,-108.21,1411,green,190425_194711_034_j01,0,2,810,243,0.28
,,,190425_194711_035_j01,,,31.4,-107.35,1245,yellow,190425_194711_035_j01,0,2,826,273,0.91
,,,190425_194711_036_j01,,,31.57,-106.58,1233,green,190425_194711_036_j01,0,1,827,224,0.96
,,,190425_194711_037_j01,,,31.72,-105.87,1390,yellow,190425_194711_037_j01,0,6,812,500,0.35
,,,190425_194711_038_j01,,,31.86,-105.22,1238,green,190425_194711_038_j01,0,2,827,292,0.93
,,,190425_194711_039_j01,,,31.98,-104.61,1425,yellow,190425_194711_039_j01,13,21,628,476,0.21
,,,190425_194711_040_j01,,,32.1,-104.03,960,green,190425_194711_040_j01,0,0,855,261,1.02
,,,190425_194711_041_j01,,,32.21,-103.48,1038,green,190425_194711_041_j01,0,1,847,489,0.71
,,,190425_194711_042_j01,,,32.31,-102.95,1008,green,190425_194711_042_j01,0,15,850,506,0.83
,,,190425_194711_043_j01,,,32.41,-102.43,941,green,190425_194711_043_j01,0,6,857,480,1.09
,,,190425_194711_044_j01,,,32.51,-101.92,861,green,190425_194711_044_j01,0,1,866,209,0.41
,,,190425_194711_045_j01,,,32.6,-101.41,753,green,190425_194711_045_j01,0,0,877,170,0.84
,,,190425_194711_046_j01,,,32.69,-100.91,712,green,190425_194711_046_j01,0,1,882,196,1.0
,,,190425_194711_047_j01,,,32.78,-100.4,600,green,190425_194711_047_j01,0,1,894,180,0.45
,,,190425_194711_048_j01,,,32.87,-99.89,504,green,190425_194711_048_j01,0,1,904,306,0.84
,,,190425_194711_049_j01,,,32.95,-99.36,452,green,190425_194711_049_j01,0,1,910,306,1.05
,,,190425_194711_050_j01,,,33.04,-98.82,360,green,190425_194711_050_j01,0,1,920,198,0.42
,,,190425_194711_051_j01,,,33.13,-98.25,343,green,190425_194711_051_j01,0,0,922,190,0.49
,,,190425_194711_052_j01,,,33.21,-97.66,267,green,190425_194711_052_j01,0,1,930,190,0.79
,,,190425_194711_053_j01,,,33.3,-97.03,203,green,190425_194711_053_j01,0,1,937,190,1.04
,,,190425_194711_054_j01,,,33.39,-96.35,197,green,190425_194711_054_j01,0,1,938,283,1.05
,,,190425_194711_055_j01,,,33.49,-95.61,149,green,190425_194711_055_j01,0,6,942,418,0.23
,,,190425_194711_056_j01,,,33.59,-94.8,111,green,190425_194711_056_j01,12,24,399,298,0.37
,,,190425_194711_057_j01,,,33.69,-93.89,100,green,190425_194711_057_j01,7,12,588,250,0.38
,,,190425_194711_058_j01,,,33.79,-92.85,70,green,190425_194711_058_j01,45,18,606,262,0.47
,,,190425_194711_059_j01,,,33.9,-91.64,56,green,190425_194711_059_j01,67,2,529,269,0.49
,,,190425_194711_060_j01,,,34.01,-90.18,65,green,190425_194711_060_j01,34,22,494,235,0.43
,,,190425_194711_061_j01,,,30.83,-111.84,597,green,190425_194711_061_j01,0,0,895,368,0.5
,,,190425_194711_062_j01,,,31.16,-110.49,1444,green,190425_194711_062_j01,0,0,807,288,1.18
,,,190425_194711_063_j01,,,31.43,-109.36,1410,yellow,190425_194711_063_j01,0,1,810,371,0.3
,,,190425_194711_064_j01,,,31.66,-108.38,1459,green,190425_194711_064_j01,0,1,805,299,1.09
,,,190425_194711_065_j01,,,31.86,-107.52,1301,yellow,190425_194711_065_j01,0,2,820,329,0.68
,,,190425_194711_066_j01,,,32.03,-106.74,1273,green,190425_194711_066_j01,0,0,823,331,0.79
,,,190425_194711_067_j01,,,32.18,-106.03,1391,green,190425_194711_067_j01,0,1,812,285,0.35
,,,190425_194711_068_j01,,,32.32,-105.38,1473,green,190425_194711_068_j01,0,1,803,222,1.02
,,,190425_194711_069_j01,,,32.45,-104.76,1416,green,190425_194711_069_j01,0,22,809,521,0.25
,,,190425_194711_070_j01,,,32.56,-104.18,1022,green,190425_194711_070_j01,0,0,849,179,0.77
,,,190425_194711_071_j01,,,32.67,-103.62,1151,green,190425_194711_071_j01,0,9,836,528,0.27
,,,190425_194711_072_j01,,,32.78,-103.09,1105,green,190425_194711_072_j01,0,23,840,572,0.44
,,,190425_194711_073_j01,,,32.88,-102.57,1022,green,190425_194711_073_j01,0,39,849,524,0.77
,,,190425_194711_074_j01,,,32.97,-102.06,947,green,190425_194711_074_j01,0,4,857,504,1.07
,,,190425_194711_075_j01,,,33.07,-101.55,860,green,190425_194711_075_j01,0,1,866,219,0.42
,,,190425_194711_076_j01,,,33.16,-101.04,697,green,190425_194711_076_j01,0,1,883,255,1.07
,,,190425_194711_077_j01,,,33.25,-100.53,594,green,190425_194711_077_j01,0,1,894,279,0.47
,,,190425_194711_078_j01,,,33.33,-100.02,497,green,190425_194711_078_j01,0,1,905,180,0.86
,,,190425_194711_079_j01,,,33.42,-99.49,435,green,190425_194711_079_j01,0,0,912,195,1.12
,,,190425_194711_080_j01,,,33.51,-98.94,366,green,190425_194711_080_j01,0,1,920,190,0.4
,,,190425_194711_081_j01,,,33.59,-98.37,308,green,190425_194711_081_j01,0,1,926,190,0.63
,,,190425_194711_082_j01,,,33.68,-97.78,296,green,190425_194711_082_j01,0,1,927,190,0.67
,,,190425_194711_083_j01,,,33.77,-97.14,243,green,190425_194711_083_j01,0,1,933,201,0.87
,,,190425_194711_084_j01,,,33.86,-96.46,195,green,190425_194711_084_j01,0,1,938,196,1.05
,,,190425_194711_085_j01,,,33.96,-95.72,153,green,190425_194711_085_j01,0,6,942,424,0.21
,,,190425_194711_086_j01,,,34.06,-94.9,158,green,190425_194711_086_j01,3,14,735,269,1.18
,,,190425_194711_087_j01,,,34.16,-93.99,202,green,190425_194711_087_j01,28,31,728,260,0.97
,,,190425_194711_088_j01,,,34.26,-92.94,121,green,190425_194711_088_j01,42,0,543,311,0.26
,,,190425_194711_089_j01,,,34.37,-91.72,62,yellow,190425_194711_089_j01,70,11,513,314,0.45
,,,190425_194711_090_j01,,,34.48,-90.25,70,green,190425_194711_090_j01,36,24,497,223,0.39
,,,190425_194711_091_j01,,,31.28,-112.03,711,green,190425_194711_091_j01,0,1,883,345,1.05
,,,190425_194711_092_j01,,,31.62,-110.67,1366,green,190425_194711_092_j01,0,4,815,339,0.49
,,,190425_194711_093_j01,,,31.89,-109.53,1512,yellow,190425_194711_093_j01,0,5,800,516,0.91
,,,190425_194711_094_j01,,,32.12,-108.55,1389,green,190425_194711_094_j01,0,3,812,326,0.36
,,,190425_194711_095_j01,,,32.32,-107.68,1397,green,190425_194711_095_j01,0,2,811,294,0.31
,,,190425_194711_096_j01,,,32.49,-106.9,1394,green,190425_194711_096_j01,0,2,811,345,0.32
,,,190425_194711_097_j01,,,32.64,-106.19,1325,green,190425_194711_097_j01,0,0,818,228,0.6
,,,190425_194711_098_j01,,,32.78,-105.53,2153,yellow,190425_194711_098_j01,0,100,613,595,0.43
,,,190425_194711_099_j01,,,32.91,-104.92,1417,green,190425_194711_099_j01,0,16,809,486,0.23
,,,190425_194711_100_j01,,,33.03,-104.33,1084,green,190425_194711_100_j01,0,1,842,357,0.52
,,,190425_194711_101_j01,,,33.14,-103.77,1263,green,190425_194711_101_j01,0,47,630,589,0.83
,,,190425_194711_102_j01,,,33.24,-103.23,1201,green,190425_194711_102_j01,0,30,831,565,1.07
,,,190425_194711_103_j01,,,33.34,-102.71,1112,green,190425_194711_103_j01,0,0,840,370,0.43
,,,190425_194711_104_j01,,,33.44,-102.2,1025,green,190425_194711_104_j01,0,0,849,302,0.78
,,,190425_194711_105_j01,,,33.53,-101.69,953,green,190425_194711_105_j01,0,1,856,247,1.06
,,,190425_194711_106_j01,,,33.62,-101.18,864,green,190425_194711_106_j01,0,1,866,339,0.41
,,,190425_194711_107_j01,,,33.71,-100.66,695,green,190425_194711_107_j01,0,1,884,193,1.08
,,,190425_194711_108_j01,,,33.8,-100.15,523,green,190425_194711_108_j01,0,1,902,249,0.76
,,,190425_194711_109_j01,,,33.89,-99.61,422,green,190425_194711_109_j01,0,1,913,190,1.17
,,,190425_194711_110_j01,,,33.98,-99.07,351,green,190425_194711_110_j01,0,1,921,190,0.46
,,,190425_194711_111_j01,,,34.06,-98.49,305,green,190425_194711_111_j01,0,1,926,229,0.64
,,,190425_194711_112_j01,,,34.15,-97.89,278,green,190425_194711_112_j01,0,1,929,228,0.73
,,,190425_194711_113_j01,,,34.24,-97.25,278,green,190425_194711_113_j01,0,1,928,190,0.72
,,,190425_194711_114_j01,,,34.33,-96.57,236,green,190425_194711_114_j01,0,3,933,349,0.88
,,,190425_194711_115_j01,,,34.43,-95.82,216,green,190425_194711_115_j01,0,5,935,394,0.95
,,,190425_194711_116_j01,,,34.52,-95.0,294,green,190425_194711_116_j01,0,11,926,473,0.62
,,,190425_194711_117_j01,,,34.62,-94.08,327,yellow,190425_194711_117_j01,48,46,853,270,0.46
,,,190425_194711_118_j01,,,34.73,-93.03,199,green,190425_194711_118_j01,52,5,638,240,0.93
,,,190425_194711_119_j01,,,34.84,-91.81,77,green,190425_194711_119_j01,54,19,535,352,0.37
,,,190425_194711_120_j01,,,34.95,-90.33,74,green,190425_194711_120_j01,56,17,459,235,0.36
,,,190425_194743_001_j01,,,31.73,-112.21,678,green,190425_194743_001_j01,0,1,886,339,1.18
,,,190425_194743_002_j01,,,32.07,-110.85,1125,green,190425_194743_002_j01,0,3,840,307,0.43
,,,190425_194743_003_j01,,,32.35,-109.71,1339,green,190425_194743_003_j01,0,1,818,394,0.57
,,,190425_194743_004_j01,,,32.58,-108.72,1499,yellow,190425_194743_004_j01,0,3,801,376,0.94
,,,190425_194743_005_j01,,,32.77,-107.85,1841,green,190425_194743_005_j01,0,24,768,463,0.62
,,,190425_194743_006_j01,,,32.95,-107.07,1468,green,190425_194743_006_j01,0,2,804,282,1.03
,,,190425_194743_007_j01,,,33.1,-106.35,1379,yellow,190425_194743_007_j01,0,0,813,386,0.39
,,,190425_194743_008_j01,,,33.24,-105.69,2139,green,190425_194743_008_j01,18,41,611,519,0.49
,,,190425_194743_009_j01,,,33.37,-105.07,1602,green,190425_194743_009_j01,2,16,670,529,0.52
,,,190425_194743_010_j01,,,33.49,-104.48,1153,green,190425_194743_010_j01,0,0,835,170,0.25
,,,190425_194743_011_j01,,,33.6,-103.92,1255,green,190425_194743_011_j01,0,3,825,458,0.86
,,,190425_194743_012_j01,,,33.71,-103.38,1295,green,190425_194743_012_j01,0,0,821,435,0.72
,,,190425_194743_013_j01,,,33.81,-102.85,1177,green,190425_194743_013_j01,0,0,834,375,0.19
,,,190425_194743_014_j01,,,33.91,-102.34,1089,green,190425_194743_014_j01,0,0,843,287,0.54
,,,190425_194743_015_j01,,,34.0,-101.82,1033,green,190425_194743_015_j01,0,0,849,217,0.76
,,,190425_194743_016_j01,,,34.09,-101.31,962,green,190425_194743_016_j01,0,0,856,231,1.04
,,,190425_194743_017_j01,,,34.18,-100.8,696,green,190425_194743_017_j01,0,4,884,598,1.1
,,,190425_194743_018_j01,,,34.27,-100.28,548,green,190425_194743_018_j01,0,8,900,480,0.67
,,,190425_194743_019_j01,,,34.36,-99.74,462,green,190425_194743_019_j01,0,8,909,528,1.01
,,,190425_194743_020_j01,,,34.44,-99.19,392,green,190425_194743_020_j01,0,1,916,190,0.29
,,,190425_194743_021_j01,,,34.53,-98.61,367,green,190425_194743_021_j01,0,1,919,190,0.38
,,,190425_194743_022_j01,,,34.62,-98.01,357,green,190425_194743_022_j01,0,1,920,190,0.41
,,,190425_194743_023_j01,,,34.71,-97.37,311,green,190425_194743_023_j01,0,1,925,190,0.59
,,,190425_194743_024_j01,,,34.8,-96.68,291,green,190425_194743_024_j01,0,2,927,271,0.65
,,,190425_194743_025_j01,,,34.9,-95.93,227,green,190425_194743_025_j01,0,3,933,264,0.9
,,,190425_194743_026_j01,,,34.99,-95.1,229,green,190425_194743_026_j01,0,0,933,260,0.89
,,,190425_194743_027_j01,,,35.09,-94.18,220,green,190425_194743_027_j01,16,39,683,253,0.9
,,,190425_194743_028_j01,,,35.2,-93.12,172,green,190425_194743_028_j01,50,22,553,261,1.05
,,,190425_194743_029_j01,,,35.31,-91.89,133,yellow,190425_194743_029_j01,49,21,512,326,1.13
,,,190425_194743_030_j01,,,35.42,-90.4,73,red,190425_194743_030_j01,56,16,430,235,0.35
,,,190425_194743_031_j01,,,32.18,-112.4,604,green,190425_194743_031_j01,3,0,793,367,0.47
,,,190425_194743_032_j01,,,32.52,-111.03,927,green,190425_194743_032_j01,0,2,860,384,0.2
,,,190425_194743_033_j01,,,32.8,-109.89,1292,green,190425_194743_033_j01,0,0,823,386,0.77
,,,190425_194743_034_j01,,,33.03,-108.9,1656,yellow,190425_194743_034_j01,0,13,786,566,0.33
,,,190425_194743_035_j01,,,33.23,-108.02,2191,green,190425_194743_035_j01,1,58,535,553,0.28
,,,190425_194743_036_j01,,,33.41,-107.23,1653,yellow,190425_194743_036_j01,11,4,696,369,0.33
,,,190425_194743_037_j01,,,33.56,-106.51,1530,green,190425_194743_037_j01,3,2,642,317,0.8
,,,190425_194743_038_j01,,,33.71,-105.85,1854,yellow,190425_194743_038_j01,21,7,566,531,0.56
,,,190425_194743_039_j01,,,33.84,-105.23,1708,green,190425_194743_039_j01,0,3,781,406,1.13
,,,190425_194743_040_j01,,,33.96,-104.64,1319,green,190425_194743_040_j01,0,1,819,281,0.62
,,,190425_194743_041_j01,,,34.07,-104.07,1255,green,190425_194743_041_j01,0,1,826,412,0.88
,,,190425_194743_042_j01,,,34.17,-103.53,1289,green,190425_194743_042_j01,0,0,822,207,0.76
,,,190425_194743_043_j01,,,34.28,-103.0,1222,green,190425_194743_043_j01,0,0,830,421,1.04
,,,190425_194743_044_j01,,,34.37,-102.48,1164,green,190425_194743_044_j01,0,0,836,248,0.26
,,,190425_194743_045_j01,,,34.47,-101.96,1093,green,190425_194743_045_j01,0,0,843,190,0.54
,,,190425_194743_046_j01,,,34.56,-101.45,972,green,190425_194743_046_j01,0,1,855,190,1.02
,,,190425_194743_047_j01,,,34.65,-100.93,710,green,190425_194743_047_j01,0,0,883,190,1.05
,,,190425_194743_048_j01,,,34.74,-100.41,615,green,190425_194743_048_j01,0,1,893,247,0.42
,,,190425_194743_049_j01,,,34.82,-99.87,532,green,190425_194743_049_j01,0,0,902,343,0.74
,,,190425_194743_050_j01,,,34.91,-99.31,475,green,190425_194743_050_j01,0,1,908,190,0.96
,,,190425_194743_051_j01,,,35.0,-98.74,460,green,190425_194743_051_j01,0,1,909,232,1.01
,,,190425_194743_052_j01,,,35.09,-98.13,388,green,190425_194743_052_j01,0,0,917,190,0.29
,,,190425_194743_053_j01,,,35.18,-97.48,358,green,190425_194743_053_j01,0,1,920,190,0.4
,,,190425_194743_054_j01,,,35.27,-96.79,299,green,190425_194743_054_j01,0,1,926,190,0.63
,,,190425_194743_055_j01,,,35.37,-96.04,229,green,190425_194743_055_j01,0,4,933,398,0.89
,,,190425_194743_056_j01,,,35.46,-95.2,190,green,190425_194743_056_j01,0,0,937,341,1.04
,,,190425_194743_057_j01,,,35.56,-94.27,280,green,190425_194743_057_j01,0,13,926,246,0.64
,,,190425_194743_058_j01,,,35.67,-93.21,374,green,190425_194743_058_j01,27,52,503,268,0.21
,,,190425_194743_059_j01,,,35.77,-91.97,217,yellow,190425_194743_059_j01,68,11,463,341,0.78
,,,190425_194743_060_j01,,,35.88,-90.47,77,red,190425_194743_060_j01,16,43,487,299,0.32
,,,190425_194743_061_j01,,,32.62,-112.59,480,green,190425_194743_061_j01,0,1,908,350,0.96
,,,190425_194743_062_j01,,,32.97,-111.22,728,green,190425_194743_062_j01,0,1,881,426,0.98
,,,190425_194743_063_j01,,,33.25,-110.07,1379,green,190425_194743_063_j01,0,3,814,336,0.44
,,,190425_194743_064_j01,,,33.49,-109.07,2011,green,190425_194743_064_j01,7,21,642,522,0.97
,,,190425_194743_065_j01,,,33.69,-108.19,2315,green,190425_194743_065_j01,0,37,523,509,0.81
,,,190425_194743_066_j01,,,33.87,-107.4,2137,yellow,190425_194743_066_j01,13,16,559,435,0.49
,,,190425_194743_067_j01,,,34.02,-106.68,1628,green,190425_194743_067_j01,0,2,788,330,0.41
,,,190425_194743_068_j01,,,34.17,-106.01,1945,green,190425_194743_068_j01,1,44,557,566,0.2
,,,190425_194743_069_j01,,,34.3,-105.38,1859,green,190425_194743_069_j01,0,8,766,484,0.54
,,,190425_194743_070_j01,,,34.42,-104.79,1534,green,190425_194743_070_j01,0,0,798,213,0.81
,,,190425_194743_071_j01,,,34.53,-104.22,1345,green,190425_194743_071_j01,0,1,817,344,0.55
,,,190425_194743_072_j01,,,34.64,-103.68,1410,green,190425_194743_072_j01,0,0,811,448,0.31
,,,190425_194743_073_j01,,,34.74,-103.14,1354,green,190425_194743_073_j01,0,0,816,344,0.53
,,,190425_194743_074_j01,,,34.84,-102.62,1226,green,190425_194743_074_j01,0,0,830,385,1.04
,,,190425_194743_075_j01,,,34.93,-102.1,1145,green,190425_194743_075_j01,0,1,838,329,0.35
,,,190425_194743_076_j01,,,35.02,-101.59,1032,green,190425_194743_076_j01,0,1,849,347,0.79
,,,190425_194743_077_j01,,,35.12,-101.07,933,green,190425_194743_077_j01,0,0,859,260,1.18
,,,190425_194743_078_j01,,,35.2,-100.54,789,green,190425_194743_078_j01,0,1,874,258,0.73
,,,190425_194743_079_j01,,,35.29,-100.0,656,green,190425_194743_079_j01,0,0,888,206,0.25
,,,190425_194743_080_j01,,,35.38,-99.44,578,green,190425_194743_080_j01,0,0,897,283,0.56
,,,190425_194743_081_j01,,,35.47,-98.86,492,green,190425_194743_081_j01,0,1,906,190,0.89
,,,190425_194743_082_j01,,,35.56,-98.25,440,green,190425_194743_082_j01,0,1,911,190,1.09
,,,190425_194743_083_j01,,,35.65,-97.6,353,green,190425_194743_083_j01,0,1,920,190,0.43
,,,190425_194743_084_j01,,,35.74,-96.9,285,green,190425_194743_084_j01,0,1,927,190,0.69
,,,190425_194743_085_j01,,,35.83,-96.14,235,green,190425_194743_085_j01,0,9,932,471,0.86
,,,190425_194743_086_j01,,,35.93,-95.3,207,green,190425_194743_086_j01,0,1,935,262,0.96
,,,190425_194743_087_j01,,,36.03,-94.37,383,green,190425_194743_087_j01,0,3,914,258,0.21
,,,190425_194743_088_j01,,,36.14,-93.3,421,green,190425_194743_088_j01,18,61,485,242,1.03
,,,190425_194743_089_j01,,,36.24,-92.05,222,yellow,190425_194743_089_j01,56,27,480,292,0.77
,,,190425_194743_090_j01,,,36.35,-90.55,102,red,190425_194743_090_j01,29,64,840,327,0.21
,,,190425_194743_091_j01,,,33.07,-112.79,320,green,190425_194743_091_j01,0,1,925,327,0.59
,,,190425_194743_092_j01,,,33.43,-111.41,751,green,190425_194743_092_j01,0,4,879,351,0.89
,,,190425_194743_093_j01,,,33.71,-110.25,1598,green,190425_194743_093_j01,0,13,792,558,0.57
,,,190425_194743_094_j01,,,33.95,-109.25,2427,green,190425_194743_094_j01,37,6,440,433,0.41
,,,190425_194743_095_j01,,,34.15,-108.37,2314,green,190425_194743_095_j01,0,13,723,516,0.82
,,,190425_194743_096_j01,,,34.33,-107.57,2155,green,190425_194743_096_j01,0,74,538,514,0.41
,,,190425_194743_097_j01,,,34.49,-106.85,1626,green,190425_194743_097_j01,0,2,788,314,0.43
,,,190425_194743_098_j01,,,34.63,-106.17,2002,green,190425_194743_098_j01,0,61,552,581,0.99
,,,190425_194743_099_j01,,,34.76,-105.54,1943,green,190425_194743_099_j01,0,54,681,634,0.22
,,,190425_194743_100_j01,,,34.88,-104.95,1631,green,190425_194743_100_j01,0,0,788,448,0.44
,,,190425_194743_101_j01,,,35.0,-104.38,1461,green,190425_194743_101_j01,0,2,806,529,1.11
,,,190425_194743_102_j01,,,35.1,-103.83,1338,green,190425_194743_102_j01,0,0,818,366,0.6
,,,190425_194743_103_j01,,,35.21,-103.29,1208,green,190425_194743_103_j01,0,1,832,419,1.11
,,,190425_194743_104_j01,,,35.3,-102.77,1181,green,190425_194743_104_j01,0,0,834,297,0.22
,,,190425_194743_105_j01,,,35.4,-102.25,1080,green,190425_194743_105_j01,0,1,845,410,0.62
,,,190425_194743_106_j01,,,35.49,-101.73,1015,green,190425_194743_106_j01,0,1,852,287,0.87
,,,190425_194743_107_j01,,,35.58,-101.2,963,green,190425_194743_107_j01,0,1,857,317,1.07
,,,190425_194743_108_j01,,,35.67,-100.67,883,green,190425_194743_108_j01,0,1,865,393,0.38
,,,190425_194743_109_j01,,,35.76,-100.13,750,green,190425_194743_109_j01,0,5,879,491,0.9
,,,190425_194743_110_j01,,,35.85,-99.57,641,green,190425_194743_110_j01,0,2,890,453,0.32
,,,190425_194743_111_j01,,,35.94,-98.98,557,green,190425_194743_111_j01,0,2,899,426,0.64
,,,190425_194743_112_j01,,,36.03,-98.37,420,green,190425_194743_112_j01,0,1,914,190,0.19
,,,190425_194743_113_j01,,,36.12,-97.71,334,green,190425_194743_113_j01,0,1,923,190,0.52
,,,190425_194743_114_j01,,,36.21,-97.01,295,green,190425_194743_114_j01,0,0,927,281,0.65
,,,190425_194743_115_j01,,,36.3,-96.25,247,green,190425_194743_115_j01,0,1,931,230,0.82
,,,190425_194743_116_j01,,,36.4,-95.41,215,green,190425_194743_116_j01,0,32,934,570,0.92
,,,190425_194743_117_j01,,,36.5,-94.46,334,green,190425_194743_117_j01,0,4,920,343,0.41
,,,190425_194743_118_j01,,,36.6,-93.39,349,green,190425_194743_118_j01,6,57,583,246,0.32
,,,190425_194743_119_j01,,,36.71,-92.14,291,red,190425_194743_119_j01,20,67,447,319,0.5
,,,190425_194743_120_j01,,,36.82,-90.62,158,red,190425_194743_120_j01,44,55,828,328,0.99
,,,190425_194815_001_j01,,,33.52,-112.98,463,yellow,190425_194815_001_j01,0,1,909,346,1.02
,,,190425_194815_002_j01,,,33.88,-111.6,985,yellow,190425_194815_002_j01,45,0,775,542,0.97
,,,190425_194815_003_j01,,,34.16,-110.44,1848,green,190425_194815_003_j01,0,19,767,576,0.6
